exp,label
6.5175295,Ctrl
5.958941,Ctrl
6.399114,Ctrl
6.289216,Ctrl
6.9934535,Ctrl
6.5368147,Ctrl
6.3811774,Ctrl
6.3909373,Ctrl
6.6171703,Ctrl
6.828872,Ctrl
5.7611275,Ctrl
7.4221835,Ctrl
6.7536297,Ctrl
8.083085,Ctrl
6.900134,Ctrl
6.821751,Ctrl
5.9571447,Ctrl
6.5941315,Ctrl
7.344893,Ctrl
5.13936,Ctrl
6.36541,Ctrl
6.781597,Ctrl
7.1127286,Ctrl
6.9054303,Ctrl
6.93183,Ctrl
6.201256,Ctrl
6.5736337,Ctrl
7.572635,Ctrl
7.2382417,Ctrl
7.2237434,Ctrl
6.2010922,Ctrl
6.4662294,Ctrl
6.679357,Ctrl
5.962156,Ctrl
6.407268,Ctrl
6.815544,Ctrl
6.513152,Ctrl
6.0572453,Ctrl
6.537985,Ctrl
7.572456,Ctrl
7.1137505,Ctrl
6.3464713,Ctrl
5.5329514,Ctrl
7.344032,Ctrl
6.4953375,Ctrl
6.3392963,Ctrl
7.2150164,Ctrl
6.7314725,Ctrl
6.1501756,Ctrl
6.957897,Ctrl
6.846783,Ctrl
6.5895867,Ctrl
6.9229846,Ctrl
7.3294344,Ctrl
7.015285,Ctrl
6.370832,Ctrl
6.9404206,Ctrl
7.0081124,Ctrl
6.2206063,Ctrl
6.9991403,Ctrl
6.803156,Ctrl
6.159713,Ctrl
6.8517246,Ctrl
6.863064,Ctrl
7.0681896,Ctrl
5.8796864,Ctrl
5.190573,Ctrl
7.227922,Ctrl
6.0324693,Ctrl
7.7506065,Ctrl
6.0612216,Ctrl
6.502237,Ctrl
5.3086925,Ctrl
5.9687476,Ctrl
7.4090533,Ctrl
5.6895747,Ctrl
5.8385754,Ctrl
5.9769506,Ctrl
6.8203783,Ctrl
6.7794447,Ctrl
6.529411,Ctrl
5.179097,Ctrl
6.928646,Ctrl
5.8996263,Ctrl
6.7561984,Ctrl
6.730469,Ctrl
6.3195515,Ctrl
5.778163,Ctrl
6.8617287,Ctrl
7.5511575,Ctrl
7.619677,Ctrl
6.10597,Ctrl
6.558166,Ctrl
5.820035,Ctrl
6.3352785,Ctrl
6.4410157,Ctrl
7.4338627,Ctrl
5.5478654,Ctrl
5.2084923,Ctrl
5.2427106,Ctrl
6.9059615,Ctrl
6.668907,Ctrl
6.5519753,Ctrl
6.129693,Ctrl
5.0782294,Ctrl
6.4451914,Ctrl
6.7918367,Ctrl
6.899804,Ctrl
5.371895,Ctrl
6.8621097,Ctrl
6.734572,Ctrl
7.0246177,Ctrl
6.0597286,Ctrl
6.079967,Ctrl
5.6163983,Ctrl
6.9896703,Ctrl
5.2212315,Ctrl
6.144157,Ctrl
5.9364696,Ctrl
7.4621897,Ctrl
6.9659047,Ctrl
7.287506,Ctrl
6.9942307,Ctrl
7.254657,Ctrl
5.875604,Ctrl
6.23034,Ctrl
6.419274,Ctrl
6.588934,Ctrl
5.917569,Ctrl
6.919603,Ctrl
6.5872316,Ctrl
6.769838,Ctrl
5.045494,Ctrl
6.750073,Ctrl
5.3157206,Ctrl
7.0789123,Ctrl
7.395897,Ctrl
6.7084875,Ctrl
6.282618,Ctrl
6.4372725,Ctrl
5.9746,Ctrl
7.066901,Ctrl
7.1682043,Ctrl
5.1001854,Ctrl
5.2065053,Ctrl
6.2796016,Ctrl
6.2509575,Ctrl
7.2150164,Ctrl
7.5679846,Ctrl
7.1368866,Ctrl
6.45984,Ctrl
7.071292,Ctrl
6.4744906,Ctrl
6.7553415,Ctrl
6.073031,Ctrl
7.0398803,Ctrl
6.2695084,Ctrl
6.8577576,Ctrl
6.529639,Ctrl
7.454521,Ctrl
6.289395,Ctrl
5.8979945,Ctrl
6.977443,Ctrl
6.5214176,Ctrl
7.624864,Ctrl
6.5454183,Ctrl
5.09292,Ctrl
6.311423,Ctrl
6.185171,Ctrl
6.795769,Ctrl
6.96361,Ctrl
6.262386,Ctrl
7.2518353,Ctrl
6.7186747,Ctrl
7.021444,Ctrl
6.838602,Ctrl
6.8901973,Ctrl
6.690827,Ctrl
5.7807355,Ctrl
6.8283124,Ctrl
6.67533,Ctrl
6.7422357,Ctrl
5.5386124,Ctrl
7.2415,Ctrl
6.2587357,Ctrl
5.9864883,Ctrl
6.782844,Ctrl
6.587051,Ctrl
6.8339567,Ctrl
6.5840163,Ctrl
7.092167,Ctrl
5.9487214,Ctrl
6.5877748,Ctrl
5.7611275,Ctrl
7.1711884,Ctrl
5.4754405,Ctrl
5.757346,Ctrl
6.0588765,Ctrl
6.906958,Ctrl
6.5002007,Ctrl
6.6184764,Ctrl
6.898108,Ctrl
5.827207,Ctrl
5.9049025,Ctrl
7.0018783,Ctrl
6.7771654,Ctrl
6.5061216,Ctrl
6.5142727,Ctrl
5.7676206,Ctrl
5.6306915,Ctrl
6.166966,Ctrl
6.959341,Ctrl
7.1060514,Ctrl
6.9252067,Ctrl
5.176468,Ctrl
6.6596417,Ctrl
6.2191043,Ctrl
5.5726223,Ctrl
6.283685,Ctrl
6.412468,Ctrl
6.652237,Ctrl
5.3437204,Ctrl
6.0200357,Ctrl
7.0596037,Ctrl
6.302907,Ctrl
7.071594,Ctrl
6.2405953,Ctrl
7.2608566,Ctrl
7.072973,Ctrl
6.112166,Ctrl
7.04102,Ctrl
6.7368817,Ctrl
7.0785966,Ctrl
5.9255457,Ctrl
6.4797835,Ctrl
6.7935414,Ctrl
6.555884,Ctrl
7.3858066,Ctrl
7.137544,Ctrl
7.022936,Ctrl
5.404194,Ctrl
6.942869,Ctrl
5.808986,Ctrl
7.418441,Ctrl
6.4682617,Ctrl
5.570275,Ctrl
6.816637,Ctrl
6.902282,Ctrl
7.200192,Ctrl
6.697803,Ctrl
5.861534,Ctrl
6.1476893,Ctrl
6.576562,Ctrl
7.8350334,Ctrl
6.3310995,Ctrl
5.2359943,Ctrl
5.9984937,Ctrl
6.773277,Ctrl
6.9648476,Ctrl
6.8051047,Ctrl
6.0495505,Ctrl
5.4702454,Ctrl
6.447024,Ctrl
5.99816,Ctrl
5.9357166,Ctrl
6.9940133,Ctrl
5.1364975,Ctrl
6.8600144,Ctrl
7.5445113,Ctrl
5.913513,Ctrl
6.6750007,Ctrl
6.7113523,Ctrl
6.976611,Ctrl
6.832799,Ctrl
5.401993,Ctrl
6.2354965,Ctrl
6.9841247,Ctrl
7.0222363,Ctrl
6.029984,Ctrl
6.370784,Ctrl
7.5391097,Ctrl
6.6567273,Ctrl
6.6666055,Ctrl
6.8011355,Ctrl
6.8653564,Ctrl
5.7741566,Ctrl
6.9688005,Ctrl
6.827628,Ctrl
5.817971,Ctrl
6.1825156,Ctrl
6.5906754,Ctrl
6.807509,Ctrl
6.0920024,Ctrl
6.0849824,Ctrl
5.701842,Ctrl
7.177112,Ctrl
7.496497,Ctrl
6.296849,Ctrl
4.7741723,Ctrl
7.011936,Ctrl
5.1408787,Ctrl
5.3721085,Ctrl
6.5586934,Ctrl
5.9732313,Ctrl
6.7278824,Ctrl
6.667808,Ctrl
6.360497,Ctrl
4.9545956,Ctrl
6.394212,Ctrl
6.8785334,Ctrl
6.0582376,Ctrl
6.3169265,Ctrl
6.9784393,Ctrl
7.0600834,Ctrl
6.2721868,Ctrl
6.578943,Ctrl
7.226109,Ctrl
7.198474,Ctrl
6.214612,Ctrl
7.307598,Ctrl
6.4805417,Ctrl
5.139866,Ctrl
6.202567,Ctrl
5.362344,Ctrl
6.321351,Ctrl
6.8701506,Ctrl
6.6216555,Ctrl
7.4655147,Ctrl
6.4236665,Ctrl
7.1500664,Ctrl
5.063598,Ctrl
5.329622,Ctrl
7.349698,Ctrl
7.137544,Ctrl
6.2442656,Ctrl
6.475569,Ctrl
6.1761866,Ctrl
6.6833076,Ctrl
6.944347,Ctrl
6.926901,Ctrl
6.078156,Ctrl
6.718344,Ctrl
5.301913,Ctrl
6.3738465,Ctrl
6.9149346,Ctrl
6.164358,Ctrl
5.8998075,Ctrl
5.96119,Ctrl
6.535348,Ctrl
6.558799,Ctrl
5.943967,Ctrl
6.7380733,Ctrl
6.576076,Ctrl
6.907956,Ctrl
7.0069046,Ctrl
6.1214957,Ctrl
6.3936157,Ctrl
6.382748,Ctrl
6.084764,Ctrl
5.9575295,Ctrl
5.599353,Ctrl
6.5926747,Ctrl
7.2867765,Ctrl
5.963703,Ctrl
7.09281,Ctrl
6.700348,Ctrl
6.719583,Ctrl
6.660875,Ctrl
5.038466,Ctrl
5.755932,Ctrl
6.7902093,Ctrl
5.019468,Ctrl
5.9290905,Ctrl
6.9898868,Ctrl
6.586038,Ctrl
6.4809756,Ctrl
7.0377936,Ctrl
6.882951,Ctrl
7.237905,Ctrl
5.930587,Ctrl
5.75955,Ctrl
6.705835,Ctrl
7.2870197,Ctrl
5.4518113,Ctrl
6.3751135,Ctrl
7.4519663,Ctrl
7.2257085,Ctrl
5.491191,Ctrl
7.437037,Ctrl
6.208984,Ctrl
6.9467654,Ctrl
5.1794486,Ctrl
5.890235,Ctrl
7.1940956,Ctrl
6.3297477,Ctrl
6.771752,Ctrl
7.355268,Ctrl
6.257695,Ctrl
6.9237084,Ctrl
7.010875,Ctrl
6.0209236,Ctrl
6.733314,Ctrl
7.52105,Ctrl
6.6987276,Ctrl
5.12115,Ctrl
6.638656,Ctrl
6.097891,Ctrl
6.061008,Ctrl
7.3882546,Ctrl
7.0770187,Ctrl
6.5126486,Ctrl
5.6368012,Ctrl
7.070771,Ctrl
6.482549,Ctrl
6.4224386,Ctrl
6.3967996,Ctrl
6.9807186,Ctrl
5.789143,Ctrl
7.5045857,Ctrl
5.907825,Ctrl
6.2168555,Ctrl
6.2917237,Ctrl
6.084764,Ctrl
6.807885,Ctrl
6.950578,Ctrl
6.3400965,Ctrl
7.1316986,Ctrl
7.3293285,Ctrl
6.80136,Ctrl
5.7280607,Ctrl
6.266225,Ctrl
6.26815,Ctrl
7.0148087,Ctrl
7.226395,Ctrl
6.530094,Ctrl
6.9159403,Ctrl
7.0654583,Ctrl
6.685861,Ctrl
6.395107,Ctrl
6.079532,Ctrl
6.4567657,Ctrl
6.2472625,Ctrl
6.7292523,Ctrl
6.230846,Ctrl
6.852905,Ctrl
6.9612007,Ctrl
8.088828,Ctrl
6.2181044,Ctrl
7.128314,Ctrl
6.7083244,Ctrl
7.137544,Ctrl
5.8356786,Ctrl
6.8093157,Ctrl
6.814453,Ctrl
5.1611814,Ctrl
7.165197,Ctrl
5.9127774,Ctrl
6.772841,Ctrl
6.922536,Ctrl
6.276947,Ctrl
6.5253215,Ctrl
6.3817663,Ctrl
6.9293456,Ctrl
7.4978695,Ctrl
5.2789307,Ctrl
7.38964,Ctrl
6.24572,Ctrl
5.828051,Ctrl
6.3065414,Ctrl
6.4449825,Ctrl
5.340616,Ctrl
7.5194964,Ctrl
6.553082,Ctrl
6.5886803,Ctrl
7.672616,Ctrl
6.715048,Ctrl
5.055511,Ctrl
6.1763463,Ctrl
6.1693425,Ctrl
5.92257,Ctrl
7.283863,Ctrl
7.5269523,Ctrl
6.6290245,Ctrl
7.3609476,Ctrl
6.511362,Ctrl
6.879711,Ctrl
6.8376245,Ctrl
6.5728602,Ctrl
6.990429,Ctrl
6.65797,Ctrl
5.742208,Ctrl
6.7697945,Ctrl
6.072815,Ctrl
6.4036493,Ctrl
6.608852,Ctrl
6.4285927,Ctrl
6.7908006,Ctrl
7.239759,Ctrl
6.8103714,Ctrl
6.6362967,Ctrl
6.3516006,Ctrl
6.7804985,Ctrl
6.7035956,Ctrl
5.720304,Ctrl
5.6847396,Ctrl
7.092167,Ctrl
7.108001,Ctrl
6.0959735,Ctrl
6.568175,Ctrl
6.29748,Ctrl
6.8503575,Ctrl
5.5089083,Ctrl
6.2737713,Ctrl
6.863032,Ctrl
6.4922075,Ctrl
7.04026,Ctrl
5.742828,Ctrl
6.380197,Ctrl
7.558365,Ctrl
7.058111,Ctrl
7.472902,Ctrl
7.204661,Ctrl
7.4026613,Ctrl
6.7472367,Ctrl
5.9168305,Ctrl
6.7491927,Ctrl
6.900134,Ctrl
6.329934,Ctrl
6.9062605,Ctrl
7.0993385,Ctrl
7.0239167,Ctrl
6.737849,Ctrl
6.549882,Ctrl
6.156889,Ctrl
6.848506,Ctrl
6.7669735,Ctrl
7.064874,Ctrl
6.8279505,Ctrl
7.6855345,Ctrl
5.9294643,Ctrl
7.2309256,Ctrl
7.3500085,Ctrl
5.175593,Ctrl
7.359116,Ctrl
7.3245363,Ctrl
6.8871784,Ctrl
6.201256,Ctrl
6.6045713,Ctrl
6.9501615,Ctrl
7.0913095,Ctrl
6.575718,Ctrl
6.758897,Ctrl
6.7556844,Ctrl
6.805765,Ctrl
5.9787173,Ctrl
5.5878844,Ctrl
7.559562,Ctrl
6.740884,Ctrl
6.6091847,Ctrl
5.0497966,Ctrl
7.4427767,Ctrl
5.531447,Ctrl
7.3524537,Ctrl
7.244197,Ctrl
5.996158,Ctrl
6.1929374,Ctrl
7.1522675,Ctrl
6.018808,Ctrl
6.424076,Ctrl
6.847159,Ctrl
6.673474,Ctrl
6.5258656,Ctrl
6.9716334,Ctrl
5.3941092,Ctrl
6.764161,Ctrl
6.691202,Ctrl
6.571969,Ctrl
7.1791787,Ctrl
7.318753,Ctrl
7.6982803,Ctrl
6.9564986,Ctrl
5.724707,Ctrl
5.899989,Ctrl
7.7729335,Ctrl
6.5776877,Ctrl
4.9603453,Ctrl
6.693883,Ctrl
7.545261,Ctrl
6.9595776,Ctrl
5.96797,Ctrl
7.043113,Ctrl
6.1294646,Ctrl
7.104997,Ctrl
6.4675126,Ctrl
6.6846633,Ctrl
6.4820604,Ctrl
7.196187,Ctrl
6.305268,Ctrl
7.3176413,Ctrl
6.154386,Ctrl
6.2575216,Ctrl
7.05894,Ctrl
6.191963,Ctrl
6.1137023,Ctrl
5.078705,Ctrl
6.434992,Ctrl
5.4030924,Ctrl
5.6521006,Ctrl
6.202731,Ctrl
6.3743334,Ctrl
6.8917184,Ctrl
5.884321,Ctrl
6.0461106,Ctrl
6.073247,Ctrl
5.8955216,Ctrl
6.733314,Ctrl
6.669025,Ctrl
7.1715593,Ctrl
6.589466,Ctrl
7.3777843,Ctrl
6.763513,Ctrl
6.8727007,Ctrl
6.379217,Ctrl
6.5655746,Ctrl
6.7789936,Ctrl
5.812471,Ctrl
6.3938146,Ctrl
7.087001,Ctrl
6.694689,Ctrl
6.857639,Ctrl
7.3574185,Ctrl
7.282591,Ctrl
6.6269135,Ctrl
5.9571447,Ctrl
6.7046127,Ctrl
7.42419,Ctrl
5.338964,Ctrl
7.0431404,Ctrl
6.672632,Ctrl
6.257175,Ctrl
7.747517,Ctrl
6.7951,Ctrl
7.017797,Ctrl
6.117196,Ctrl
7.4532347,Ctrl
6.6998615,Ctrl
5.918802,Ctrl
6.9444947,Ctrl
6.664127,Ctrl
5.910023,Ctrl
6.208159,Ctrl
6.015744,Ctrl
7.0101376,Ctrl
7.1327696,Ctrl
5.275442,Ctrl
7.2864523,Ctrl
7.464181,Ctrl
6.576971,Ctrl
7.311558,Ctrl
7.5438495,Ctrl
6.0562534,Ctrl
6.5776877,Ctrl
7.115241,Ctrl
6.2851095,Ctrl
5.185967,Ctrl
6.8866243,Ctrl
7.2909794,Ctrl
6.611073,Ctrl
5.7575035,Ctrl
5.9360304,Ctrl
4.908297,Ctrl
6.56204,Ctrl
5.2644744,Ctrl
5.736032,Ctrl
7.4196353,Ctrl
5.889876,Ctrl
6.9755936,Ctrl
6.820104,Ctrl
5.5478654,Ctrl
6.9179544,Ctrl
6.94919,Ctrl
