,pos_ratio,model,cov_drug,cell_type
1442,0.30000001192092896,ChemCPA_Pre,T cells CD4+_MLN2238,T cells CD4+
1443,0.8999999761581421,ChemCPA_Pre,T cells CD4+_Masitinib,T cells CD4+
1444,0.05999999865889549,ChemCPA_Pre,T cells CD4+_Methotrexate,T cells CD4+
1445,0.8799999952316284,ChemCPA_Pre,T cells CD4+_Midostaurin,T cells CD4+
1446,0.7400000095367432,ChemCPA_Pre,T cells CD4+_MometasoneFuroate,T cells CD4+
1447,0.7799999713897705,ChemCPA_Pre,T cells CD4+_MubritinibTAK165,T cells CD4+
1448,0.7200000286102295,ChemCPA_Pre,T cells CD4+_Navitoclax,T cells CD4+
1449,0.6600000262260437,ChemCPA_Pre,T cells CD4+_Nefazodone,T cells CD4+
1450,0.7799999713897705,ChemCPA_Pre,T cells CD4+_Nilotinib,T cells CD4+
1451,0.6800000071525574,ChemCPA_Pre,T cells CD4+_ODemethylatedAdapalene,T cells CD4+
1452,0.7400000095367432,ChemCPA_Pre,T cells CD4+_OSI930,T cells CD4+
1453,0.4000000059604645,ChemCPA_Pre,T cells CD4+_OprozomibONX0912,T cells CD4+
1454,0.7799999713897705,ChemCPA_Pre,T cells CD4+_Oxybenzone,T cells CD4+
1455,0.7599999904632568,ChemCPA_Pre,T cells CD4+_PD0325901,T cells CD4+
1456,0.8600000143051147,ChemCPA_Pre,T cells CD4+_PF03814735,T cells CD4+
1457,0.6800000071525574,ChemCPA_Pre,T cells CD4+_PF04691502,T cells CD4+
1458,0.8399999737739563,ChemCPA_Pre,T cells CD4+_PRT062607,T cells CD4+
1459,0.8399999737739563,ChemCPA_Pre,T cells CD4+_Palbociclib,T cells CD4+
1460,0.6399999856948853,ChemCPA_Pre,T cells CD4+_Penfluridol,T cells CD4+
1461,0.8399999737739563,ChemCPA_Pre,T cells CD4+_Perhexiline,T cells CD4+
1462,0.9200000166893005,ChemCPA_Pre,T cells CD4+_Phenylbutazone,T cells CD4+
1463,0.20000000298023224,ChemCPA_Pre,T cells CD4+_PitavastatinCalcium,T cells CD4+
1464,0.4000000059604645,ChemCPA_Pre,T cells CD4+_Pomalidomide,T cells CD4+
1465,0.14000000059604645,ChemCPA_Pre,T cells CD4+_PorcnInhibitorIII,T cells CD4+
1466,0.7400000095367432,ChemCPA_Pre,T cells CD4+_Prednisolone,T cells CD4+
1467,0.46000000834465027,ChemCPA_Pre,T cells CD4+_ProscillaridinAProscillaridinA,T cells CD4+
1468,0.7200000286102295,ChemCPA_Pre,T cells CD4+_Protriptyline,T cells CD4+
1469,0.6600000262260437,ChemCPA_Pre,T cells CD4+_Quizartinib,T cells CD4+
1470,0.6600000262260437,ChemCPA_Pre,T cells CD4+_R428,T cells CD4+
1471,0.3799999952316284,ChemCPA_Pre,T cells CD4+_RG7090,T cells CD4+
1472,0.5600000023841858,ChemCPA_Pre,T cells CD4+_RG7112,T cells CD4+
1473,0.7200000286102295,ChemCPA_Pre,T cells CD4+_RN486,T cells CD4+
1474,0.8399999737739563,ChemCPA_Pre,T cells CD4+_RVX208,T cells CD4+
1475,0.14000000059604645,ChemCPA_Pre,T cells CD4+_Raloxifene,T cells CD4+
1476,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Resminostat,T cells CD4+
1477,0.8399999737739563,ChemCPA_Pre,T cells CD4+_Ricolinostat,T cells CD4+
1478,0.800000011920929,ChemCPA_Pre,T cells CD4+_Riociguat,T cells CD4+
1479,0.8600000143051147,ChemCPA_Pre,T cells CD4+_Ruxolitinib,T cells CD4+
1480,0.47999998927116394,ChemCPA_Pre,T cells CD4+_SB525334,T cells CD4+
1481,0.5199999809265137,ChemCPA_Pre,T cells CD4+_SCH58261,T cells CD4+
1482,0.8399999737739563,ChemCPA_Pre,T cells CD4+_SLx2119,T cells CD4+
1483,0.6200000047683716,ChemCPA_Pre,T cells CD4+_STK219801,T cells CD4+
1484,0.8600000143051147,ChemCPA_Pre,T cells CD4+_Saracatinib,T cells CD4+
1485,0.7799999713897705,ChemCPA_Pre,T cells CD4+_Scriptaid,T cells CD4+
1486,0.6800000071525574,ChemCPA_Pre,T cells CD4+_Selumetinib,T cells CD4+
1487,0.7200000286102295,ChemCPA_Pre,T cells CD4+_Sgccbp30,T cells CD4+
1488,0.800000011920929,ChemCPA_Pre,T cells CD4+_Sunitinib,T cells CD4+
1489,0.8999999761581421,ChemCPA_Pre,T cells CD4+_TGX221,T cells CD4+
1490,0.8600000143051147,ChemCPA_Pre,T cells CD4+_TIE2KinaseInhibitor,T cells CD4+
1491,0.6800000071525574,ChemCPA_Pre,T cells CD4+_TLHRAS26,T cells CD4+
1492,0.8199999928474426,ChemCPA_Pre,T cells CD4+_TPCA1,T cells CD4+
1493,0.8399999737739563,ChemCPA_Pre,T cells CD4+_TR14035,T cells CD4+
1494,0.9399999976158142,ChemCPA_Pre,T cells CD4+_Tacalcitol,T cells CD4+
1495,0.8600000143051147,ChemCPA_Pre,T cells CD4+_Tamatinib,T cells CD4+
1496,0.6600000262260437,ChemCPA_Pre,T cells CD4+_Tipifarnib,T cells CD4+
1497,0.8399999737739563,ChemCPA_Pre,T cells CD4+_Tivantinib,T cells CD4+
1498,0.7599999904632568,ChemCPA_Pre,T cells CD4+_Tivozanib,T cells CD4+
1499,0.6600000262260437,ChemCPA_Pre,T cells CD4+_Topotecan,T cells CD4+
1500,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Tosedostat,T cells CD4+
1501,0.6200000047683716,ChemCPA_Pre,T cells CD4+_Trametinib,T cells CD4+
1502,0.47999998927116394,ChemCPA_Pre,T cells CD4+_UNIIBXU45ZH6LI,T cells CD4+
1503,0.7599999904632568,ChemCPA_Pre,T cells CD4+_Vandetanib,T cells CD4+
1504,0.800000011920929,ChemCPA_Pre,T cells CD4+_Vanoxerine,T cells CD4+
1505,0.8999999761581421,ChemCPA_Pre,T cells CD4+_Vardenafil,T cells CD4+
1506,0.800000011920929,ChemCPA_Pre,T cells CD4+_Vorinostat,T cells CD4+
1507,0.5,ChemCPA_Pre,T cells CD4+_YK4279,T cells CD4+
1508,0.5799999833106995,ChemCPA_Pre,NK cells_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,NK cells
1509,0.6000000238418579,ChemCPA_Pre,NK cells_ABT199GDC0199,NK cells
1510,0.5199999809265137,ChemCPA_Pre,NK cells_ABT737,NK cells
1511,0.47999998927116394,ChemCPA_Pre,NK cells_AMD070hydrochloride,NK cells
1512,0.6399999856948853,ChemCPA_Pre,NK cells_AT13387,NK cells
1513,0.7200000286102295,ChemCPA_Pre,NK cells_AT7867,NK cells
1514,0.6600000262260437,ChemCPA_Pre,NK cells_AVL292,NK cells
1515,0.6200000047683716,ChemCPA_Pre,NK cells_AZ628,NK cells
1516,0.5799999833106995,ChemCPA_Pre,NK cells_AZD3514,NK cells
1517,0.5600000023841858,ChemCPA_Pre,NK cells_AZD4547,NK cells
1518,0.6000000238418579,ChemCPA_Pre,NK cells_AZD8330,NK cells
1519,0.46000000834465027,ChemCPA_Pre,NK cells_Alogliptin,NK cells
1520,0.800000011920929,ChemCPA_Pre,NK cells_Alvocidib,NK cells
1521,0.5799999833106995,ChemCPA_Pre,NK cells_Amiodarone,NK cells
1522,0.699999988079071,ChemCPA_Pre,NK cells_Atorvastatin,NK cells
1523,0.6800000071525574,ChemCPA_Pre,NK cells_Azacitidine,NK cells
1524,0.8199999928474426,ChemCPA_Pre,NK cells_BAY613606,NK cells
1525,0.46000000834465027,ChemCPA_Pre,NK cells_BAY872243,NK cells
1526,0.5400000214576721,ChemCPA_Pre,NK cells_BID1870,NK cells
1527,0.7400000095367432,ChemCPA_Pre,NK cells_BMS265246,NK cells
1528,0.6800000071525574,ChemCPA_Pre,NK cells_BMS387032,NK cells
1529,0.6399999856948853,ChemCPA_Pre,NK cells_BMS536924,NK cells
1530,0.5,ChemCPA_Pre,NK cells_BMS777607,NK cells
1531,0.6000000238418579,ChemCPA_Pre,NK cells_BX912,NK cells
1532,0.9800000190734863,ChemCPA_Pre,NK cells_Belinostat,NK cells
1533,0.7599999904632568,ChemCPA_Pre,NK cells_Bosutinib,NK cells
1534,0.7400000095367432,ChemCPA_Pre,NK cells_Buspirone,NK cells
1535,0.5,ChemCPA_Pre,NK cells_CC401,NK cells
1536,0.5400000214576721,ChemCPA_Pre,NK cells_CEP37440,NK cells
1537,0.5799999833106995,ChemCPA_Pre,NK cells_CGM097,NK cells
1538,0.8399999737739563,ChemCPA_Pre,NK cells_CGP60474,NK cells
1539,0.5600000023841858,ChemCPA_Pre,NK cells_CHIR99021,NK cells
1540,0.5,ChemCPA_Pre,NK cells_Cabozantinib,NK cells
1541,0.5600000023841858,ChemCPA_Pre,NK cells_Canertinib,NK cells
1542,0.6800000071525574,ChemCPA_Pre,NK cells_Ceritinib,NK cells
1543,0.6200000047683716,ChemCPA_Pre,NK cells_Chlorpheniramine,NK cells
1544,0.6800000071525574,ChemCPA_Pre,NK cells_Clemastine,NK cells
1545,0.6000000238418579,ChemCPA_Pre,NK cells_Clomipramine,NK cells
1546,0.6200000047683716,ChemCPA_Pre,NK cells_Clotrimazole,NK cells
1547,0.6200000047683716,ChemCPA_Pre,NK cells_Colchicine,NK cells
1548,0.5600000023841858,ChemCPA_Pre,NK cells_Colforsin,NK cells
1549,0.5799999833106995,ChemCPA_Pre,NK cells_Crizotinib,NK cells
1550,0.8199999928474426,ChemCPA_Pre,NK cells_Dabrafenib,NK cells
1551,0.699999988079071,ChemCPA_Pre,NK cells_Dactolisib,NK cells
1552,0.6399999856948853,ChemCPA_Pre,NK cells_Dasatinib,NK cells
1553,0.699999988079071,ChemCPA_Pre,NK cells_Decitabine,NK cells
1554,0.3799999952316284,ChemCPA_Pre,NK cells_Defactinib,NK cells
1555,0.6399999856948853,ChemCPA_Pre,NK cells_Desloratadine,NK cells
1556,0.6000000238418579,ChemCPA_Pre,NK cells_Disulfiram,NK cells
1557,0.6600000262260437,ChemCPA_Pre,NK cells_Dovitinib,NK cells
1558,0.46000000834465027,ChemCPA_Pre,NK cells_Doxorubicin,NK cells
1559,0.5400000214576721,ChemCPA_Pre,NK cells_FK866,NK cells
1560,0.6200000047683716,ChemCPA_Pre,NK cells_Flutamide,NK cells
1561,0.5799999833106995,ChemCPA_Pre,NK cells_Foretinib,NK cells
1562,0.6600000262260437,ChemCPA_Pre,NK cells_GLPG0634,NK cells
1563,0.3799999952316284,ChemCPA_Pre,NK cells_GO6976,NK cells
1564,0.5400000214576721,ChemCPA_Pre,NK cells_GSK1070916,NK cells
1565,0.5799999833106995,ChemCPA_Pre,NK cells_GSK256066,NK cells
1566,0.6200000047683716,ChemCPA_Pre,NK cells_GW843682X,NK cells
1567,0.9399999976158142,ChemCPA_Pre,NK cells_GanetespibSTA9090,NK cells
1568,0.46000000834465027,ChemCPA_Pre,NK cells_HMN214,NK cells
1569,0.6800000071525574,ChemCPA_Pre,NK cells_HYDROXYUREA,NK cells
1570,0.5600000023841858,ChemCPA_Pre,NK cells_IBET151,NK cells
1571,0.7200000286102295,ChemCPA_Pre,NK cells_IKKInhibitorVII,NK cells
1572,0.7400000095367432,ChemCPA_Pre,NK cells_IMD0354,NK cells
1573,0.8600000143051147,ChemCPA_Pre,NK cells_IN1451,NK cells
1574,0.5799999833106995,ChemCPA_Pre,NK cells_Idelalisib,NK cells
1575,0.46000000834465027,ChemCPA_Pre,NK cells_Imatinib,NK cells
1576,0.6600000262260437,ChemCPA_Pre,NK cells_Isoniazid,NK cells
1577,0.46000000834465027,ChemCPA_Pre,NK cells_Ixabepilone,NK cells
1578,0.7599999904632568,ChemCPA_Pre,NK cells_K02288,NK cells
1579,0.5799999833106995,ChemCPA_Pre,NK cells_Ketoconazole,NK cells
1580,0.6600000262260437,ChemCPA_Pre,NK cells_LDN193189,NK cells
1581,0.30000001192092896,ChemCPA_Pre,NK cells_LY2090314,NK cells
1582,0.6200000047683716,ChemCPA_Pre,NK cells_Lamivudine,NK cells
1583,0.6600000262260437,ChemCPA_Pre,NK cells_Lapatinib,NK cells
1584,0.6000000238418579,ChemCPA_Pre,NK cells_Linagliptin,NK cells
1585,0.6000000238418579,ChemCPA_Pre,NK cells_MGCD265,NK cells
1586,0.6200000047683716,ChemCPA_Pre,NK cells_MK5108,NK cells
1587,0.6200000047683716,ChemCPA_Pre,NK cells_Masitinib,NK cells
1588,0.6200000047683716,ChemCPA_Pre,NK cells_Methotrexate,NK cells
1589,0.699999988079071,ChemCPA_Pre,NK cells_Midostaurin,NK cells
1590,0.5199999809265137,ChemCPA_Pre,NK cells_MometasoneFuroate,NK cells
1591,0.6000000238418579,ChemCPA_Pre,NK cells_MubritinibTAK165,NK cells
1592,0.5,ChemCPA_Pre,NK cells_Navitoclax,NK cells
1593,0.41999998688697815,ChemCPA_Pre,NK cells_Nefazodone,NK cells
1594,0.5,ChemCPA_Pre,NK cells_Nilotinib,NK cells
1595,0.7400000095367432,ChemCPA_Pre,NK cells_ODemethylatedAdapalene,NK cells
1596,0.5799999833106995,ChemCPA_Pre,NK cells_OSI930,NK cells
1597,0.6200000047683716,ChemCPA_Pre,NK cells_Oxybenzone,NK cells
1598,0.7400000095367432,ChemCPA_Pre,NK cells_PD0325901,NK cells
1599,0.6399999856948853,ChemCPA_Pre,NK cells_PF03814735,NK cells
1600,0.5600000023841858,ChemCPA_Pre,NK cells_PF04691502,NK cells
1601,0.6200000047683716,ChemCPA_Pre,NK cells_PRT062607,NK cells
1602,0.5799999833106995,ChemCPA_Pre,NK cells_Palbociclib,NK cells
1603,0.5600000023841858,ChemCPA_Pre,NK cells_Penfluridol,NK cells
1604,0.699999988079071,ChemCPA_Pre,NK cells_Perhexiline,NK cells
1605,0.6000000238418579,ChemCPA_Pre,NK cells_Phenylbutazone,NK cells
1606,0.4399999976158142,ChemCPA_Pre,NK cells_PitavastatinCalcium,NK cells
1607,0.4399999976158142,ChemCPA_Pre,NK cells_Pomalidomide,NK cells
1608,0.6200000047683716,ChemCPA_Pre,NK cells_PorcnInhibitorIII,NK cells
1609,0.5199999809265137,ChemCPA_Pre,NK cells_Prednisolone,NK cells
1610,0.2800000011920929,ChemCPA_Pre,NK cells_ProscillaridinAProscillaridinA,NK cells
1611,0.47999998927116394,ChemCPA_Pre,NK cells_Protriptyline,NK cells
1612,0.5799999833106995,ChemCPA_Pre,NK cells_Quizartinib,NK cells
1613,0.6000000238418579,ChemCPA_Pre,NK cells_R428,NK cells
1614,0.5600000023841858,ChemCPA_Pre,NK cells_RG7090,NK cells
1615,0.5199999809265137,ChemCPA_Pre,NK cells_RG7112,NK cells
1616,0.5600000023841858,ChemCPA_Pre,NK cells_RN486,NK cells
1617,0.5400000214576721,ChemCPA_Pre,NK cells_RVX208,NK cells
1618,0.5400000214576721,ChemCPA_Pre,NK cells_Raloxifene,NK cells
1619,0.9599999785423279,ChemCPA_Pre,NK cells_Resminostat,NK cells
1620,0.6600000262260437,ChemCPA_Pre,NK cells_Ricolinostat,NK cells
1621,0.7200000286102295,ChemCPA_Pre,NK cells_Riociguat,NK cells
1622,0.5600000023841858,ChemCPA_Pre,NK cells_Ruxolitinib,NK cells
1623,0.6200000047683716,ChemCPA_Pre,NK cells_SB525334,NK cells
1624,0.6600000262260437,ChemCPA_Pre,NK cells_SCH58261,NK cells
1625,0.6000000238418579,ChemCPA_Pre,NK cells_SLx2119,NK cells
1626,0.5,ChemCPA_Pre,NK cells_STK219801,NK cells
1627,0.6399999856948853,ChemCPA_Pre,NK cells_Saracatinib,NK cells
1628,0.9200000166893005,ChemCPA_Pre,NK cells_Scriptaid,NK cells
1629,0.6800000071525574,ChemCPA_Pre,NK cells_Selumetinib,NK cells
1630,0.6000000238418579,ChemCPA_Pre,NK cells_Sgccbp30,NK cells
1631,0.5600000023841858,ChemCPA_Pre,NK cells_Sunitinib,NK cells
1632,0.6399999856948853,ChemCPA_Pre,NK cells_TGX221,NK cells
1633,0.5600000023841858,ChemCPA_Pre,NK cells_TIE2KinaseInhibitor,NK cells
1634,0.5600000023841858,ChemCPA_Pre,NK cells_TLHRAS26,NK cells
1635,0.8399999737739563,ChemCPA_Pre,NK cells_TPCA1,NK cells
1636,0.7400000095367432,ChemCPA_Pre,NK cells_TR14035,NK cells
1637,0.7400000095367432,ChemCPA_Pre,NK cells_Tacalcitol,NK cells
1638,0.6800000071525574,ChemCPA_Pre,NK cells_Tamatinib,NK cells
1639,0.41999998688697815,ChemCPA_Pre,NK cells_Tipifarnib,NK cells
1640,0.6000000238418579,ChemCPA_Pre,NK cells_Tivantinib,NK cells
1641,0.5199999809265137,ChemCPA_Pre,NK cells_Tivozanib,NK cells
1642,0.6200000047683716,ChemCPA_Pre,NK cells_Topotecan,NK cells
1643,0.41999998688697815,ChemCPA_Pre,NK cells_Tosedostat,NK cells
1644,0.6200000047683716,ChemCPA_Pre,NK cells_Trametinib,NK cells
1645,0.7200000286102295,ChemCPA_Pre,NK cells_UNIIBXU45ZH6LI,NK cells
1646,0.5,ChemCPA_Pre,NK cells_Vandetanib,NK cells
1647,0.5799999833106995,ChemCPA_Pre,NK cells_Vanoxerine,NK cells
1648,0.6399999856948853,ChemCPA_Pre,NK cells_Vardenafil,NK cells
1649,0.8799999952316284,ChemCPA_Pre,NK cells_Vorinostat,NK cells
1650,0.5600000023841858,ChemCPA_Pre,NK cells_YK4279,NK cells
1651,0.41999998688697815,ChemCPA_Pre,T cells CD8+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,T cells CD8+
1652,0.25999999046325684,ChemCPA_Pre,T cells CD8+_ABT199GDC0199,T cells CD8+
1653,0.2199999988079071,ChemCPA_Pre,T cells CD8+_ABT737,T cells CD8+
1654,0.3799999952316284,ChemCPA_Pre,T cells CD8+_AMD070hydrochloride,T cells CD8+
1655,0.23999999463558197,ChemCPA_Pre,T cells CD8+_AT13387,T cells CD8+
1656,0.46000000834465027,ChemCPA_Pre,T cells CD8+_AT7867,T cells CD8+
1657,0.25999999046325684,ChemCPA_Pre,T cells CD8+_AVL292,T cells CD8+
1658,0.4399999976158142,ChemCPA_Pre,T cells CD8+_AZ628,T cells CD8+
1659,0.3799999952316284,ChemCPA_Pre,T cells CD8+_AZD3514,T cells CD8+
1660,0.3799999952316284,ChemCPA_Pre,T cells CD8+_AZD4547,T cells CD8+
1661,0.36000001430511475,ChemCPA_Pre,T cells CD8+_AZD8330,T cells CD8+
1662,0.3799999952316284,ChemCPA_Pre,T cells CD8+_Alogliptin,T cells CD8+
1663,0.41999998688697815,ChemCPA_Pre,T cells CD8+_Amiodarone,T cells CD8+
1664,0.3400000035762787,ChemCPA_Pre,T cells CD8+_Atorvastatin,T cells CD8+
1665,0.5400000214576721,ChemCPA_Pre,T cells CD8+_Azacitidine,T cells CD8+
1666,0.36000001430511475,ChemCPA_Pre,T cells CD8+_BAY613606,T cells CD8+
1667,0.46000000834465027,ChemCPA_Pre,T cells CD8+_BAY872243,T cells CD8+
1668,0.4000000059604645,ChemCPA_Pre,T cells CD8+_BID1870,T cells CD8+
1669,0.3199999928474426,ChemCPA_Pre,T cells CD8+_BMS265246,T cells CD8+
1670,0.30000001192092896,ChemCPA_Pre,T cells CD8+_BMS387032,T cells CD8+
1671,0.3199999928474426,ChemCPA_Pre,T cells CD8+_BMS536924,T cells CD8+
1672,0.25999999046325684,ChemCPA_Pre,T cells CD8+_BMS777607,T cells CD8+
1673,0.4000000059604645,ChemCPA_Pre,T cells CD8+_BX912,T cells CD8+
1674,0.9800000190734863,ChemCPA_Pre,T cells CD8+_Belinostat,T cells CD8+
1675,0.36000001430511475,ChemCPA_Pre,T cells CD8+_Bosutinib,T cells CD8+
1676,0.5,ChemCPA_Pre,T cells CD8+_Buspirone,T cells CD8+
1677,0.46000000834465027,ChemCPA_Pre,T cells CD8+_CC401,T cells CD8+
1678,0.9800000190734863,ChemCPA_Pre,T cells CD8+_CEP18770Delanzomib,T cells CD8+
1679,0.41999998688697815,ChemCPA_Pre,T cells CD8+_CEP37440,T cells CD8+
1680,0.9599999785423279,ChemCPA_Pre,T cells CD8+_CGM097,T cells CD8+
1681,0.6600000262260437,ChemCPA_Pre,T cells CD8+_CHIR99021,T cells CD8+
1682,0.3400000035762787,ChemCPA_Pre,T cells CD8+_Cabozantinib,T cells CD8+
1683,0.4399999976158142,ChemCPA_Pre,T cells CD8+_Canertinib,T cells CD8+
1684,0.3799999952316284,ChemCPA_Pre,T cells CD8+_Ceritinib,T cells CD8+
1685,0.3400000035762787,ChemCPA_Pre,T cells CD8+_Chlorpheniramine,T cells CD8+
1686,0.5600000023841858,ChemCPA_Pre,T cells CD8+_Clemastine,T cells CD8+
1687,0.36000001430511475,ChemCPA_Pre,T cells CD8+_Clomipramine,T cells CD8+
1688,0.4399999976158142,ChemCPA_Pre,T cells CD8+_Clotrimazole,T cells CD8+
1689,0.5600000023841858,ChemCPA_Pre,T cells CD8+_Colchicine,T cells CD8+
1690,0.4399999976158142,ChemCPA_Pre,T cells CD8+_Colforsin,T cells CD8+
1691,0.36000001430511475,ChemCPA_Pre,T cells CD8+_Crizotinib,T cells CD8+
1692,0.6399999856948853,ChemCPA_Pre,T cells CD8+_Dabrafenib,T cells CD8+
1693,0.3799999952316284,ChemCPA_Pre,T cells CD8+_Dactolisib,T cells CD8+
1694,0.3199999928474426,ChemCPA_Pre,T cells CD8+_Dasatinib,T cells CD8+
1695,0.41999998688697815,ChemCPA_Pre,T cells CD8+_Decitabine,T cells CD8+
1696,0.5199999809265137,ChemCPA_Pre,T cells CD8+_Defactinib,T cells CD8+
1697,0.46000000834465027,ChemCPA_Pre,T cells CD8+_Desloratadine,T cells CD8+
1698,0.41999998688697815,ChemCPA_Pre,T cells CD8+_Disulfiram,T cells CD8+
1699,0.47999998927116394,ChemCPA_Pre,T cells CD8+_Dovitinib,T cells CD8+
1700,0.5600000023841858,ChemCPA_Pre,T cells CD8+_Doxorubicin,T cells CD8+
1701,0.41999998688697815,ChemCPA_Pre,T cells CD8+_FK866,T cells CD8+
1702,0.4399999976158142,ChemCPA_Pre,T cells CD8+_Flutamide,T cells CD8+
1703,0.2800000011920929,ChemCPA_Pre,T cells CD8+_Foretinib,T cells CD8+
1704,0.4000000059604645,ChemCPA_Pre,T cells CD8+_GLPG0634,T cells CD8+
1705,0.30000001192092896,ChemCPA_Pre,T cells CD8+_GO6976,T cells CD8+
1706,0.3400000035762787,ChemCPA_Pre,T cells CD8+_GSK1070916,T cells CD8+
1707,0.3799999952316284,ChemCPA_Pre,T cells CD8+_GSK256066,T cells CD8+
1708,0.4399999976158142,ChemCPA_Pre,T cells CD8+_GW843682X,T cells CD8+
1709,0.25999999046325684,ChemCPA_Pre,T cells CD8+_GanetespibSTA9090,T cells CD8+
1710,0.3400000035762787,ChemCPA_Pre,T cells CD8+_HMN214,T cells CD8+
1711,0.3799999952316284,ChemCPA_Pre,T cells CD8+_HYDROXYUREA,T cells CD8+
1712,0.699999988079071,ChemCPA_Pre,T cells CD8+_IBET151,T cells CD8+
1713,0.36000001430511475,ChemCPA_Pre,T cells CD8+_IKKInhibitorVII,T cells CD8+
1714,0.41999998688697815,ChemCPA_Pre,T cells CD8+_IMD0354,T cells CD8+
1715,0.30000001192092896,ChemCPA_Pre,T cells CD8+_Idelalisib,T cells CD8+
1716,0.3799999952316284,ChemCPA_Pre,T cells CD8+_Imatinib,T cells CD8+
1717,0.5,ChemCPA_Pre,T cells CD8+_Isoniazid,T cells CD8+
1718,0.3400000035762787,ChemCPA_Pre,T cells CD8+_Ixabepilone,T cells CD8+
1719,0.5,ChemCPA_Pre,T cells CD8+_K02288,T cells CD8+
1720,0.41999998688697815,ChemCPA_Pre,T cells CD8+_Ketoconazole,T cells CD8+
1721,0.5199999809265137,ChemCPA_Pre,T cells CD8+_LDN193189,T cells CD8+
1722,0.3199999928474426,ChemCPA_Pre,T cells CD8+_LY2090314,T cells CD8+
1723,0.5,ChemCPA_Pre,T cells CD8+_Lamivudine,T cells CD8+
1724,0.4000000059604645,ChemCPA_Pre,T cells CD8+_Lapatinib,T cells CD8+
1725,0.2800000011920929,ChemCPA_Pre,T cells CD8+_Linagliptin,T cells CD8+
1726,0.4000000059604645,ChemCPA_Pre,T cells CD8+_MGCD265,T cells CD8+
1727,0.41999998688697815,ChemCPA_Pre,T cells CD8+_MK5108,T cells CD8+
1728,0.9599999785423279,ChemCPA_Pre,T cells CD8+_MLN2238,T cells CD8+
1729,0.36000001430511475,ChemCPA_Pre,T cells CD8+_Masitinib,T cells CD8+
1730,0.3799999952316284,ChemCPA_Pre,T cells CD8+_Methotrexate,T cells CD8+
1731,0.46000000834465027,ChemCPA_Pre,T cells CD8+_Midostaurin,T cells CD8+
1732,0.3799999952316284,ChemCPA_Pre,T cells CD8+_MometasoneFuroate,T cells CD8+
1733,0.5199999809265137,ChemCPA_Pre,T cells CD8+_MubritinibTAK165,T cells CD8+
1734,0.36000001430511475,ChemCPA_Pre,T cells CD8+_Navitoclax,T cells CD8+
1735,0.4000000059604645,ChemCPA_Pre,T cells CD8+_Nefazodone,T cells CD8+
1736,0.46000000834465027,ChemCPA_Pre,T cells CD8+_Nilotinib,T cells CD8+
1737,0.36000001430511475,ChemCPA_Pre,T cells CD8+_ODemethylatedAdapalene,T cells CD8+
1738,0.3799999952316284,ChemCPA_Pre,T cells CD8+_OSI930,T cells CD8+
1739,0.41999998688697815,ChemCPA_Pre,T cells CD8+_Oxybenzone,T cells CD8+
1740,0.4000000059604645,ChemCPA_Pre,T cells CD8+_PD0325901,T cells CD8+
1741,0.2800000011920929,ChemCPA_Pre,T cells CD8+_PF03814735,T cells CD8+
1742,0.2199999988079071,ChemCPA_Pre,T cells CD8+_PF04691502,T cells CD8+
1743,0.4000000059604645,ChemCPA_Pre,T cells CD8+_PRT062607,T cells CD8+
1744,0.46000000834465027,ChemCPA_Pre,T cells CD8+_Palbociclib,T cells CD8+
1745,0.4000000059604645,ChemCPA_Pre,T cells CD8+_Penfluridol,T cells CD8+
1746,0.2800000011920929,ChemCPA_Pre,T cells CD8+_Perhexiline,T cells CD8+
1747,0.41999998688697815,ChemCPA_Pre,T cells CD8+_Phenylbutazone,T cells CD8+
1748,0.36000001430511475,ChemCPA_Pre,T cells CD8+_PitavastatinCalcium,T cells CD8+
1749,0.3400000035762787,ChemCPA_Pre,T cells CD8+_Pomalidomide,T cells CD8+
1750,0.30000001192092896,ChemCPA_Pre,T cells CD8+_PorcnInhibitorIII,T cells CD8+
1751,0.47999998927116394,ChemCPA_Pre,T cells CD8+_Prednisolone,T cells CD8+
1752,0.36000001430511475,ChemCPA_Pre,T cells CD8+_Protriptyline,T cells CD8+
1753,0.3199999928474426,ChemCPA_Pre,T cells CD8+_Quizartinib,T cells CD8+
1754,0.5199999809265137,ChemCPA_Pre,T cells CD8+_R428,T cells CD8+
1755,0.3199999928474426,ChemCPA_Pre,T cells CD8+_RG7090,T cells CD8+
1756,0.41999998688697815,ChemCPA_Pre,T cells CD8+_RG7112,T cells CD8+
1757,0.4399999976158142,ChemCPA_Pre,T cells CD8+_RN486,T cells CD8+
1758,0.4399999976158142,ChemCPA_Pre,T cells CD8+_RVX208,T cells CD8+
1759,0.25999999046325684,ChemCPA_Pre,T cells CD8+_Raloxifene,T cells CD8+
1760,0.3199999928474426,ChemCPA_Pre,T cells CD8+_Ricolinostat,T cells CD8+
1761,0.46000000834465027,ChemCPA_Pre,T cells CD8+_Riociguat,T cells CD8+
1762,0.3799999952316284,ChemCPA_Pre,T cells CD8+_Ruxolitinib,T cells CD8+
1763,0.2800000011920929,ChemCPA_Pre,T cells CD8+_SB525334,T cells CD8+
1764,0.5400000214576721,ChemCPA_Pre,T cells CD8+_SCH58261,T cells CD8+
